CustomerID,Adopt,Gender,Age,Nationality,Loyalty,Tenure,Post,NumBookings,Spending
1211,1,Male,45,1,1,62,0,16,4112
1212,1,Male,40,1,2,60,0,17,4760
1213,1,Male,48,1,2,13,0,7,2282
1214,1,Male,53,1,2,33,0,13,4173
1215,1,Male,58,1,1,80,0,22,7260
1216,1,Male,35,1,1,97,0,22,6578
1217,1,Male,49,1,1,50,0,15,4500
1218,1,Female,46,1,2,3,0,5,1595
1219,1,Female,66,1,1,13,0,8,2696
1220,1,Male,52,1,3,9,0,9,2430
1221,1,Male,68,1,1,79,0,22,6908
1222,1,Male,32,1,1,88,0,20,5280
1223,1,Female,42,0,1,18,0,5,1425
1224,1,Male,53,1,1,5,0,4,1236
1225,1,Male,45,1,3,54,0,16,4416
1226,1,Male,39,1,3,25,0,11,2959
1227,1,Male,39,0,3,47,0,13,4043
1228,1,Male,33,1,1,14,0,5,1515
1229,1,Male,56,1,3,52,0,18,5688
1230,1,Female,63,0,2,29,0,12,3384
1231,1,Female,41,1,1,99,0,21,6258
1232,1,Female,51,0,2,13,0,7,2065
1233,1,Male,42,1,3,91,0,24,7968
1234,1,Male,36,1,1,76,0,17,5372
1235,1,Male,37,1,1,16,0,5,1595
1236,1,Male,27,1,1,59,0,14,4424
1237,1,Male,43,1,2,61,0,17,5185
1238,1,Female,51,1,2,83,0,22,6754
1239,1,Male,46,0,2,77,0,19,5282
1240,1,Female,65,1,1,99,0,25,6650
1241,1,Female,61,0,1,32,0,11,3707
1242,1,Female,46,1,2,4,0,5,1490
1243,1,Female,67,0,1,36,0,14,4256
1244,1,Female,59,1,1,62,0,17,5083
1245,1,Female,33,1,1,92,0,21,6489
1246,1,Male,53,1,1,70,0,18,5436
1247,1,Male,57,1,1,49,0,15,4530
1248,1,Female,52,1,1,91,0,21,6321
1249,1,Male,42,0,3,38,0,14,4130
1250,1,Female,45,0,1,26,0,8,2072
1251,1,Male,44,0,4,71,0,22,6688
1252,1,Male,54,1,2,75,0,21,6573
1253,1,Female,47,1,1,68,0,18,5364
1254,1,Female,56,1,1,88,0,23,7245
1255,1,Female,50,0,2,50,0,14,4718
1256,1,Male,53,1,1,49,0,14,4158
1257,1,Male,45,1,1,14,0,5,1505
1258,1,Male,46,1,1,26,0,9,2736
1259,1,Female,44,0,4,48,0,19,5833
1260,1,Female,45,1,2,95,0,25,7525
1261,1,Female,47,1,1,32,0,11,3190
1262,1,Female,42,1,2,25,0,9,2745
1263,1,Female,60,1,2,50,0,16,4608
1264,1,Male,34,1,2,60,0,14,4494
1265,1,Male,26,1,2,54,0,12,3528
1266,1,Male,58,1,1,37,0,13,3601
1267,1,Female,46,1,2,81,0,21,5964
1268,1,Male,48,1,2,6,0,5,1445
1269,1,Male,34,0,4,9,0,7,2044
1270,1,Male,33,1,2,57,0,17,5457
1271,1,Male,36,1,1,97,0,22,6666
1272,1,Male,29,1,1,66,0,15,4170
1273,1,Male,42,1,2,47,0,12,3996
1274,1,Female,46,1,1,52,0,15,4710
1275,1,Male,42,1,1,7,0,6,1812
1276,1,Male,32,1,4,59,0,18,5310
1277,1,Female,34,1,1,89,0,20,5460
1278,1,Male,52,1,2,21,0,8,2448
1279,1,Female,54,1,1,81,0,19,6156
1280,1,Female,40,1,3,37,0,13,3679
1281,1,Female,49,1,1,34,0,10,3230
1282,1,Female,47,0,1,87,0,20,5800
1283,1,Male,50,1,2,89,0,23,7061
1284,1,Male,30,0,2,40,0,11,3432
1285,1,Female,51,1,3,36,0,15,4635
1286,1,Male,41,0,1,63,0,14,4074
1287,1,Female,45,1,1,14,0,7,1925
1288,1,Male,57,1,2,83,0,24,6840
1289,1,Female,48,0,2,66,0,18,5292
1290,1,Male,45,1,1,35,0,11,3256
1291,1,Male,56,1,3,73,0,22,6820
1292,1,Male,56,1,1,55,0,16,4672
1293,1,Male,55,1,1,98,0,24,7008
1294,1,Male,40,1,1,14,0,6,1692
1295,1,Female,46,1,1,66,0,16,4336
1296,1,Male,47,0,1,2,0,2,610
1297,1,Female,41,0,1,75,0,17,5236
1298,1,Male,43,1,3,13,0,9,2880
1299,1,Female,59,1,1,48,0,14,4508
1300,1,Male,43,1,2,36,0,13,3705
1301,1,Female,36,0,1,5,0,4,1212
1302,1,Male,26,1,1,6,0,4,1148
1303,1,Male,57,1,1,3,0,5,1570
1304,1,Male,39,1,1,36,0,9,2628
1305,1,Male,42,1,1,97,0,22,6732
1306,1,Male,35,0,2,79,0,18,5274
1307,1,Male,64,1,2,98,0,25,7025
1308,1,Male,41,1,2,96,0,21,5628
1309,1,Male,43,1,1,73,0,18,4824
1310,1,Male,42,1,1,50,0,13,3861
1311,1,Female,50,0,3,38,0,15,4365
1312,1,Female,48,1,1,5,0,6,1842
1313,1,Male,62,1,1,42,0,14,4438
1314,1,Male,48,1,2,100,0,25,7750
1315,1,Male,40,1,2,53,0,15,4710
1316,1,Male,24,1,2,67,0,17,4913
1317,1,Female,44,1,1,7,0,5,1505
1318,1,Male,50,1,1,53,0,16,4928
1319,1,Male,55,1,2,92,0,23,6900
1320,1,Male,40,1,1,80,0,19,5301
1321,1,Male,50,1,2,83,0,21,6615
1322,1,Male,56,0,3,87,0,25,8325
1323,1,Male,30,1,1,17,0,6,1728
1324,1,Male,53,1,2,94,0,25,7300
1325,1,Male,26,1,1,8,0,1,299
1326,1,Male,57,1,1,47,0,13,3640
1327,1,Female,46,0,2,15,0,7,2331
1328,1,Male,36,1,3,22,0,10,3270
1329,1,Male,39,1,1,3,0,2,604
1330,1,Female,39,0,1,18,0,5,1330
1331,1,Female,33,0,1,15,0,3,918
1332,1,Female,39,1,4,46,0,16,4192
1333,1,Male,45,1,2,68,0,18,5472
1334,1,Male,41,0,2,40,0,12,3492
1335,1,Male,41,1,2,46,0,14,4214
1336,1,Female,50,1,2,64,0,18,5580
1337,1,Female,65,0,2,87,0,24,6528
1338,1,Male,41,1,1,8,0,5,1575
1339,1,Male,49,0,2,23,0,8,2296
1340,1,Male,47,0,1,49,0,14,4130
1341,1,Male,56,1,3,40,0,15,4575
1342,1,Female,47,1,2,81,0,20,6620
1343,1,Male,48,1,1,75,0,20,5900
1344,1,Male,64,1,2,61,0,18,5328
1345,1,Male,35,0,1,29,0,6,1818
1346,1,Female,48,1,2,61,0,16,4800
1347,1,Male,39,0,2,60,0,15,4650
1348,1,Male,42,1,1,80,0,17,5321
1349,1,Female,47,0,3,83,0,22,6468
1350,1,Male,36,1,2,47,0,13,4420
1351,1,Female,35,1,2,20,0,8,2488
1352,1,Female,38,1,2,39,0,12,3840
1353,1,Female,50,1,1,7,0,5,1545
1354,1,Female,47,1,2,3,0,4,1180
1355,1,Female,36,1,2,7,0,5,1485
1356,1,Male,52,1,3,37,0,14,4312
1357,1,Male,43,0,3,35,0,12,3276
1358,1,Male,47,1,2,20,0,9,2655
1359,1,Male,55,0,1,6,0,5,1510
1360,1,Male,34,1,3,60,0,17,5100
1361,1,Male,22,1,1,75,0,18,5598
1362,1,Male,44,1,2,86,0,23,7429
1363,1,Female,55,1,1,73,0,19,5909
1364,1,Male,41,1,1,61,0,16,4736
1365,1,Male,34,1,1,38,0,9,2799
1366,1,Female,32,1,1,81,0,18,5220
1367,1,Male,43,0,2,69,0,18,5922
1368,1,Male,68,1,2,84,0,24,6360
1369,1,Female,29,0,2,39,0,10,2600
1370,1,Female,60,1,1,47,0,14,3864
1371,1,Male,45,1,2,92,0,22,6776
1372,1,Female,45,0,1,71,0,18,5796
1373,1,Male,30,1,2,50,0,12,3540
1374,1,Female,35,1,1,12,0,6,1794
1375,1,Male,47,1,1,7,0,6,1716
1376,1,Male,44,0,1,84,0,21,5313
1377,1,Female,60,1,1,95,0,24,7536
1378,1,Male,59,1,4,68,0,23,6279
1379,1,Male,34,1,4,12,0,9,2691
1380,1,Female,37,1,1,67,0,16,4512
1381,1,Male,64,1,3,9,0,10,2830
1382,1,Male,47,1,2,84,0,20,5380
1383,1,Male,46,1,2,97,0,24,6960
1384,1,Female,51,1,1,42,0,13,3744
1385,1,Male,48,1,2,96,0,25,6750
1386,1,Female,43,1,1,17,0,7,2359
1387,1,Male,44,1,1,1,0,3,891
1388,1,Male,63,1,2,59,0,18,5166
1389,1,Male,40,1,2,68,0,16,4464
1390,1,Female,50,1,1,90,0,22,6820
1391,1,Male,48,0,2,27,0,11,2838
1392,1,Female,40,1,3,88,0,23,5865
1393,1,Female,51,0,1,33,0,10,3110
1394,1,Female,43,1,1,36,0,10,2750
1395,1,Female,40,1,2,50,0,13,4329
1396,1,Male,42,0,2,46,0,11,3311
1397,1,Male,46,1,3,74,0,21,6762
1398,1,Male,22,1,2,75,0,17,5236
1399,1,Female,55,1,1,76,0,20,5900
1400,1,Male,30,1,1,63,0,12,3360
1401,1,Male,47,1,1,35,0,12,3216
1402,1,Male,35,0,3,3,0,5,1535
1403,1,Male,42,0,2,22,0,8,2552
1404,1,Male,53,1,1,70,0,17,4760
1405,1,Male,35,1,1,64,0,18,5706
1406,1,Male,60,1,2,28,0,10,2870
1407,1,Female,60,1,1,43,0,14,4382
1408,1,Female,33,1,2,2,0,4,1200
1409,1,Male,44,1,3,65,0,18,5004
1410,1,Female,55,1,1,62,0,17,5253
1411,1,Male,36,0,2,61,0,13,4030
1412,1,Male,48,1,4,47,0,17,5151
1413,1,Male,44,1,2,46,0,14,3892
1414,1,Female,67,0,1,36,0,10,3100
1415,1,Male,53,0,4,59,0,21,6384
1416,1,Male,42,1,1,58,0,16,4624
1417,1,Female,48,0,1,55,0,15,4455
1418,1,Male,41,0,1,93,0,20,6080
1419,1,Male,45,0,1,6,0,4,1192
1420,1,Male,42,1,1,30,0,10,2920
1421,1,Male,60,1,3,71,0,23,7360
1422,1,Male,51,0,4,66,0,22,6490
1423,1,Female,32,0,3,68,0,18,6462
1424,1,Female,64,1,1,6,0,5,1675
1425,1,Female,50,1,1,93,0,22,6842
1426,1,Female,35,0,2,71,0,15,4575
1427,1,Male,55,1,1,40,0,14,4116
1428,1,Male,25,1,2,70,0,15,4635
1429,1,Male,27,0,3,24,0,9,2655
1430,1,Female,53,1,3,63,0,19,6384
1431,1,Female,70,0,1,75,0,21,6699
1432,1,Male,32,0,4,54,0,17,5542
1433,1,Female,25,0,2,99,0,21,5880
1434,1,Male,58,1,3,62,0,21,5901
1435,1,Female,37,1,2,94,0,22,6776
1436,1,Female,38,1,1,85,0,18,5328
1437,1,Male,62,1,1,91,0,24,7224
1438,1,Female,47,0,2,82,0,20,5660
1439,1,Male,38,1,2,99,0,24,7272
1440,1,Female,43,1,1,47,0,11,3465
1441,1,Female,36,1,3,92,0,23,6279
1442,1,Male,24,1,1,42,0,11,3278
1443,1,Male,55,1,2,64,0,20,5120
1444,1,Male,40,0,1,9,0,2,572
1445,1,Male,30,1,3,63,0,17,5083
1446,1,Female,43,1,4,8,0,10,3150
1447,1,Male,41,1,1,58,0,15,4500
1448,1,Male,24,0,1,1,0,2,620
1449,1,Female,53,0,1,67,0,17,5270
1450,1,Male,35,0,1,83,0,18,6246
1451,1,Male,33,1,2,75,0,19,5985
1452,1,Male,56,1,3,23,0,13,3666
1453,1,Male,42,1,1,99,0,24,7824
1454,1,Male,42,1,2,16,0,6,1890
1455,1,Female,39,1,2,42,0,12,3504
1456,1,Male,49,0,2,59,0,13,4407
1457,1,Male,49,1,2,64,0,17,5406
1458,1,Female,31,1,4,3,0,6,1692
1459,1,Female,57,1,2,23,0,10,3280
1460,1,Male,30,1,1,19,0,5,1315
1461,1,Male,68,1,2,21,0,11,3300
1462,1,Male,31,1,1,72,0,17,5270
1463,1,Female,71,1,4,20,0,17,5117
1464,1,Male,38,1,1,54,0,15,5055
1465,1,Female,25,0,3,43,0,12,3540
1466,1,Female,66,1,2,54,0,19,5928
1467,1,Female,37,1,1,63,0,14,4200
1468,1,Female,52,1,1,95,0,24,7680
1469,1,Male,34,1,1,58,0,14,4298
1470,1,Female,39,1,3,26,0,10,3030
1471,1,Female,39,1,2,78,0,17,5219
1472,1,Male,32,1,2,83,0,19,6080
1473,1,Male,33,1,2,49,0,12,3072
1474,1,Female,56,0,1,41,0,12,3888
1475,1,Male,48,0,1,76,0,17,4964
1476,1,Male,39,1,1,5,0,3,963
1477,1,Male,45,1,2,27,0,12,3600
1478,1,Female,37,1,1,35,0,10,3280
1479,1,Male,46,0,2,54,0,14,4144
1480,1,Female,41,1,4,95,0,25,7275
1481,1,Male,45,1,1,15,0,7,2198
1482,1,Male,47,1,2,95,0,25,6925
1483,1,Female,34,0,1,47,0,10,3180
1484,1,Female,65,1,3,64,0,20,6760
1485,1,Male,41,1,1,80,0,18,6102
1486,1,Male,41,1,2,3,0,3,753
1487,1,Male,32,0,1,60,0,13,3913
1488,1,Female,44,1,3,45,0,14,4088
1489,1,Female,37,0,1,59,0,15,4605
1490,1,Female,54,1,3,6,0,6,1902
1491,1,Female,41,1,3,4,0,7,2205
1492,1,Female,63,1,3,74,0,21,6405
1493,1,Male,57,1,4,21,0,14,4410
1494,1,Male,61,1,2,10,0,6,1842
1495,1,Male,49,1,1,41,0,11,3179
1496,1,Male,40,1,1,9,0,3,1038
1497,1,Female,51,1,3,21,0,12,3324
1498,1,Male,42,1,1,90,0,21,6006
1499,1,Male,57,1,2,2,0,5,1540
1500,1,Male,42,0,1,6,0,3,840
1501,1,Female,44,1,2,41,0,11,3113
1502,1,Male,54,1,1,82,0,20,6420
1503,1,Male,33,1,2,58,0,13,4433
1504,1,Male,42,1,3,67,0,20,6600
1505,1,Male,46,1,3,54,0,18,5904
1506,1,Male,47,1,1,60,0,16,4320
1507,1,Female,45,1,3,47,0,17,4862
1508,1,Male,38,1,2,71,0,19,5529
1509,1,Male,48,1,2,11,0,7,2401
1510,1,Male,48,1,1,11,0,5,1445
1511,1,Male,48,0,1,76,0,18,5508
1512,1,Male,44,1,2,70,0,20,6680
1513,1,Male,43,1,1,71,0,16,5136
1514,1,Female,25,1,3,65,0,16,4800
1515,1,Female,38,1,2,24,0,8,2336
1516,1,Male,44,0,2,89,0,21,6342
1517,1,Male,49,1,3,26,0,13,3900
1518,1,Male,43,1,2,70,0,20,6100
1519,1,Male,51,1,2,20,0,10,2830
1520,1,Male,62,1,2,71,0,20,5460
1521,1,Female,63,1,2,21,0,11,3322
1522,1,Female,45,1,2,81,0,19,5643
1523,1,Female,56,1,1,83,0,20,5400
1524,1,Male,38,1,2,69,0,18,5382
1525,1,Female,56,0,1,85,0,21,5964
1526,1,Female,56,1,2,95,0,25,7725
1527,1,Female,38,1,2,85,0,20,6440
1528,1,Male,35,1,2,31,0,9,2682
1529,1,Male,53,1,1,60,0,17,5236
1530,1,Male,46,0,1,8,0,4,1284
1531,1,Male,39,1,3,93,0,23,6969
1532,1,Male,36,0,1,24,0,7,1939
1533,1,Male,48,1,2,11,0,6,1980
1534,1,Female,47,1,1,47,0,13,3926
1535,1,Male,66,1,1,93,0,25,7250
1536,1,Female,37,1,3,63,0,17,5253
1537,1,Female,60,1,2,1,0,7,2114
1538,1,Male,53,0,3,17,0,9,2673
1539,1,Male,57,1,2,89,0,24,8064
1540,1,Male,39,1,1,4,0,3,759
1541,1,Female,61,0,1,64,0,17,5168
1542,1,Male,57,0,2,46,0,16,4912
1543,1,Male,40,1,2,85,0,20,5720
1544,1,Male,30,1,1,5,0,4,1220
1545,1,Female,40,1,2,5,0,4,1212
1546,1,Female,51,1,2,88,0,21,6657
1547,1,Male,36,1,4,97,0,27,7911
1548,1,Female,32,1,2,81,0,20,5240
1549,1,Male,51,1,1,43,0,12,3468
1550,1,Male,46,1,1,8,0,6,1776
1551,1,Female,55,0,1,59,0,16,5360
1552,1,Female,42,1,4,5,0,9,3015
1553,1,Male,44,0,1,90,0,20,6020
1554,1,Female,35,1,1,27,0,10,3210
1555,1,Male,49,1,2,62,0,16,5184
1556,1,Female,33,1,1,62,0,15,4545
1557,1,Male,19,1,1,97,0,21,6363
1558,1,Female,39,1,2,12,0,6,1842
1559,1,Male,39,1,1,7,0,5,1440
1560,1,Male,55,1,2,90,0,24,7104
1561,1,Male,58,1,1,93,0,24,6384
1562,1,Male,51,1,1,43,0,13,4550
1563,1,Female,54,1,1,100,0,24,7560
1564,1,Male,38,0,1,70,0,16,4576
1565,1,Male,23,0,2,90,0,22,7150
1566,1,Male,34,0,2,75,0,18,6138
1567,1,Male,20,1,2,2,0,2,620
1568,1,Female,54,1,1,94,0,23,6854
1569,1,Male,48,1,1,70,0,18,6066
1570,1,Male,62,1,1,39,0,12,3516
1571,1,Male,42,1,2,20,0,8,2312
1572,1,Male,39,1,1,18,0,5,1455
1573,1,Female,61,1,3,29,0,13,3952
1574,1,Male,41,0,4,76,0,22,6908
1575,1,Male,48,1,1,91,0,23,6854
1576,1,Male,41,1,1,98,0,23,6394
1577,1,Female,29,1,1,26,0,6,1746
1578,1,Male,48,1,1,15,0,8,2496
1579,1,Male,47,1,2,67,0,17,4896
1580,1,Male,64,1,2,76,0,20,6760
1581,1,Male,75,0,3,23,0,12,3744
1582,1,Male,48,1,1,4,0,5,1555
1583,1,Male,33,1,2,59,0,15,4305
1584,1,Male,55,1,2,40,0,13,3315
1585,1,Male,52,0,2,46,0,13,3939
1586,1,Female,45,1,2,3,0,4,1300
1587,1,Male,51,1,1,31,0,12,3564
1588,1,Male,43,1,2,84,0,21,6090
1589,1,Male,40,1,1,57,0,14,4298
1590,1,Male,38,1,2,7,0,6,1596
1591,1,Female,65,1,1,31,0,12,3720
1592,1,Male,48,1,1,68,0,19,5225
1593,1,Male,45,1,3,10,0,9,2646
1594,1,Female,49,1,2,20,0,8,2448
1595,1,Male,64,1,1,28,0,12,3720
1596,1,Male,20,1,2,93,0,20,5360
1597,1,Female,42,1,2,43,0,13,3432
1598,1,Male,50,0,3,14,0,10,2610
1599,1,Male,66,0,1,16,0,8,2392
1600,1,Female,43,1,1,72,0,17,4488
1601,1,Female,52,1,2,84,0,21,6090
1602,1,Female,46,1,2,86,0,21,6363
1603,1,Female,50,1,2,35,0,10,3110
1604,1,Male,70,1,1,41,0,13,3978
1605,1,Male,41,1,3,62,0,18,5274
1606,1,Male,34,1,3,17,0,9,2925
1607,1,Male,43,0,2,12,0,7,2072
1608,1,Female,48,1,3,21,0,11,3278
1609,1,Male,30,0,3,58,0,17,5287
1610,1,Male,32,1,1,74,0,18,5796
1611,1,Male,41,0,1,86,0,20,6480
1612,1,Female,53,0,3,6,0,8,2552
1613,1,Male,58,0,1,41,0,14,4158
1614,1,Female,35,0,1,24,0,7,2030
1615,1,Female,52,1,2,54,0,15,4890
1616,1,Male,43,1,2,2,0,4,1212
1617,1,Male,54,1,2,10,0,5,1390
1618,1,Male,49,1,1,83,0,21,7014
1619,1,Male,46,1,1,49,0,14,4256
1620,1,Female,43,1,1,89,0,22,6336
1621,1,Female,58,1,1,22,0,10,3050
1622,1,Male,20,1,1,72,0,17,4692
1623,1,Male,28,1,2,53,0,15,4770
1624,1,Male,51,0,3,62,0,18,6120
1625,1,Female,42,1,1,5,0,3,810
1626,1,Male,41,1,2,85,0,22,6314
1627,1,Male,33,1,3,90,0,23,6900
1628,1,Male,43,0,1,88,0,21,5754
1629,1,Male,58,1,2,14,0,8,2200
1630,1,Male,18,1,3,67,0,17,4692
1631,1,Female,40,1,2,70,0,19,5358
1632,1,Female,49,1,2,2,0,5,1745
1633,1,Female,36,1,4,67,0,19,5548
1634,1,Female,39,1,1,76,0,19,6004
1635,1,Male,41,1,1,23,0,10,3160
1636,1,Male,33,0,2,37,0,9,2880
1637,1,Male,67,1,2,95,0,26,7540
1638,1,Female,33,1,2,18,0,8,2488
1639,1,Male,59,1,1,98,0,24,6696
1640,1,Male,59,1,2,52,0,16,4336
1641,1,Female,46,1,1,89,0,21,5670
1642,1,Female,39,1,1,75,0,16,4944
1643,1,Female,43,1,2,1,0,5,1475
1644,1,Female,53,1,2,82,0,24,7200
1645,1,Female,39,0,3,88,0,23,6578
1646,1,Male,49,1,2,27,0,9,3069
1647,1,Female,44,1,2,82,0,19,6004
1648,1,Female,42,1,1,46,0,14,4382
1649,1,Male,40,1,1,3,0,5,1560
1650,1,Female,45,0,2,48,0,14,4200
1651,1,Male,41,1,2,24,0,11,3146
1652,1,Female,47,0,1,25,0,7,1764
1653,1,Male,26,1,1,20,0,4,1080
1654,1,Female,42,0,3,7,0,7,1932
1655,1,Female,56,1,2,13,0,6,1836
1656,1,Female,55,1,3,50,0,16,5312
1657,1,Female,50,1,1,38,0,12,3792
1658,1,Male,55,0,3,80,0,22,6710
1659,1,Male,42,1,2,72,0,17,4743
1660,1,Male,34,1,4,3,0,8,2544
1661,1,Male,52,1,1,19,0,9,2664
1662,1,Female,48,1,1,15,0,7,2387
1663,1,Male,37,1,1,22,0,6,1866
1664,1,Female,44,1,3,5,0,5,1535
1665,1,Female,38,1,1,98,0,21,6174
1666,1,Male,51,0,4,9,0,9,2916
1667,1,Male,55,1,1,74,0,21,6132
1668,1,Male,46,1,2,60,0,18,5598
1669,1,Male,52,1,2,43,0,14,4158
1670,1,Male,46,1,3,14,0,10,3190
1671,1,Male,38,1,2,48,0,14,4508
1672,1,Male,34,1,2,87,0,20,6680
1673,1,Female,46,1,3,29,0,12,3576
1674,1,Male,42,0,1,66,0,15,4275
1675,1,Male,53,1,2,40,0,14,4214
1676,1,Male,49,1,3,48,0,15,4080
1677,1,Female,31,1,1,51,0,12,3012
1678,1,Male,40,1,2,5,0,6,1746
1679,1,Female,50,1,4,77,0,22,6820
1680,1,Female,39,1,2,33,0,9,2736
1681,1,Male,32,1,2,70,0,18,5328
1682,1,Male,40,1,1,99,0,23,7061
1683,1,Male,45,1,2,24,0,8,2536
1684,1,Male,37,1,2,2,0,5,1540
1685,1,Male,45,1,2,19,0,8,2248
1686,1,Male,43,1,1,65,0,17,4658
1687,1,Male,25,1,1,14,0,4,1032
1688,1,Female,45,1,3,64,0,17,5287
1689,1,Female,42,1,1,7,0,6,1896
1690,1,Male,54,1,1,62,0,17,4862
1691,1,Male,67,1,3,19,0,13,3718
1692,1,Male,53,1,2,56,0,16,4528
1693,1,Female,47,1,1,56,0,14,3864
1694,1,Male,49,1,1,69,0,17,4760
1695,1,Male,51,1,1,89,0,22,5632
1696,1,Female,49,1,1,3,0,6,1932
1697,1,Male,50,1,1,62,0,16,4704
1698,1,Male,45,1,3,91,0,23,7774
1699,1,Male,41,1,1,34,0,11,3069
1700,1,Male,45,1,1,12,0,6,1818
1701,1,Male,51,1,2,53,0,15,4815
1702,1,Male,52,1,1,8,0,5,1270
1703,1,Male,35,1,1,87,0,21,5754
1704,1,Male,31,0,3,17,0,7,1995
1705,1,Female,53,1,3,19,0,11,3619
1706,1,Male,59,1,1,3,0,6,1788
1707,1,Male,29,1,1,13,0,1,337
1708,1,Male,44,1,4,59,0,19,6365
1709,1,Female,35,1,2,55,0,14,4046
1710,1,Male,42,1,3,65,0,19,5529
1711,1,Female,29,1,1,97,0,23,7153
1712,1,Female,36,1,1,83,0,19,6137
1713,1,Female,31,0,3,81,0,21,6594
1714,1,Female,29,1,2,2,0,5,1440
1715,1,Female,43,1,2,63,0,17,4794
1716,1,Male,48,1,3,39,0,15,4530
1717,1,Female,47,0,1,9,0,5,1600
1718,1,Female,32,1,1,65,0,15,4365
1719,1,Female,58,1,1,66,0,17,4573
1720,1,Female,37,1,3,25,0,12,3564
1721,1,Male,49,1,2,53,0,15,4695
1722,1,Female,43,1,1,18,0,7,1932
1723,1,Male,63,1,2,64,0,17,5661
1724,1,Female,55,1,3,36,0,15,4335
1725,1,Male,46,1,1,69,0,19,5985
1726,1,Male,50,1,2,37,0,14,4018
1727,1,Male,43,1,2,63,0,16,4736
1728,1,Male,35,1,4,75,0,22,6952
1729,1,Male,50,1,2,40,0,13,3809
1730,1,Male,45,1,1,46,0,13,3731
1731,1,Male,27,1,1,19,0,6,1944
1732,1,Female,52,1,3,87,0,24,7344
1733,1,Male,50,1,2,94,0,24,7368
1734,1,Female,61,1,1,61,0,17,4794
1735,1,Female,33,1,2,79,0,18,5328
1736,1,Male,27,1,2,74,0,18,5616
1737,1,Male,44,1,1,91,0,21,7245
1738,1,Male,44,1,2,43,0,14,3696
1739,1,Female,57,1,1,79,0,20,5460
1740,1,Male,49,0,2,69,0,16,4576
1741,1,Male,40,1,1,48,0,12,3780
1742,1,Female,55,0,1,73,0,19,5776
1743,1,Male,43,0,2,85,0,20,6400
1744,1,Male,49,1,2,20,0,8,2512
1745,1,Male,57,1,1,65,0,17,5015
1746,1,Male,45,1,4,55,0,19,5719
1747,1,Female,45,1,3,28,0,11,3267
1748,1,Male,57,1,3,81,0,24,7728
1749,1,Male,37,1,3,49,0,14,4466
1750,1,Male,38,0,2,85,0,20,6080
1751,1,Male,53,0,2,88,0,22,6380
1752,1,Male,42,0,2,62,0,15,4530
1753,1,Female,39,0,3,45,0,15,3540
1754,1,Male,47,1,2,45,0,14,4200
1755,1,Female,34,1,1,66,0,15,4575
1756,1,Female,53,1,1,93,0,23,6371
1757,1,Male,41,1,2,4,0,4,1064
1758,1,Male,42,1,1,17,0,6,1716
1759,1,Female,46,1,1,47,0,14,3948
1760,1,Female,53,1,3,85,0,21,6699
1761,1,Male,53,1,1,59,0,15,4485
1762,1,Male,46,0,2,15,0,6,1878
1763,1,Male,40,1,3,96,0,24,6528
1764,1,Female,50,1,3,4,0,7,2107
1765,1,Female,46,1,1,89,0,21,6006
1766,1,Female,47,1,1,18,0,8,2512
1767,1,Male,31,1,2,42,0,13,4121
1768,1,Female,35,0,1,32,0,8,2592
1769,1,Female,60,1,2,18,0,9,2637
1770,1,Male,60,1,1,5,0,5,1455
1771,1,Female,50,1,2,61,0,16,4768
1772,1,Male,58,0,2,80,0,22,7018
1773,1,Female,54,0,1,67,0,16,5072
1774,1,Female,46,1,1,72,0,18,5292
1775,1,Male,39,1,2,67,0,15,4230
1776,1,Female,46,0,3,1,0,7,2093
1777,1,Male,53,1,1,46,0,13,4134
1778,1,Male,42,1,1,11,0,5,1760
1779,1,Male,43,1,2,28,0,10,2880
1780,1,Female,38,0,3,33,0,10,2710
1781,1,Female,69,1,1,38,0,13,3939
1782,1,Male,33,0,1,9,0,4,1036
1783,1,Male,47,1,1,80,0,20,6760
1784,1,Male,33,1,1,47,0,10,2950
1785,1,Male,64,0,1,24,0,9,2565
1786,1,Male,21,0,2,54,0,14,4788
1787,1,Male,45,1,3,60,0,20,6120
1788,1,Male,48,1,4,60,0,22,6358
1789,1,Male,37,0,3,23,0,10,3330
1790,1,Female,57,1,1,57,0,16,4720
1791,1,Male,59,1,1,26,0,9,2502
1792,1,Female,39,1,1,85,0,19,5624
1793,1,Female,36,1,2,84,0,20,6180
1794,1,Male,56,0,2,71,0,19,5415
1795,1,Male,46,1,3,44,0,14,4452
1796,1,Male,55,1,3,99,0,27,8127
1797,1,Male,54,1,1,51,0,14,4382
1798,1,Male,26,0,2,78,0,17,5083
1799,1,Male,33,1,3,95,0,23,7268
1800,1,Male,49,1,1,59,0,17,5610
1801,1,Male,44,1,1,19,0,7,2079
1802,1,Male,44,0,1,44,0,13,3562
1803,1,Female,23,1,1,34,0,6,1638
1804,1,Female,48,0,2,45,0,13,4173
1805,1,Male,61,1,2,75,0,21,6657
1806,1,Male,59,0,2,85,0,22,5720
1807,1,Male,43,1,3,8,0,7,1953
1808,1,Male,49,0,2,65,0,17,4148
1809,1,Male,27,1,3,50,0,15,4320
1810,1,Female,45,1,1,70,0,17,5270
1811,1,Male,29,1,3,25,0,10,2980
1812,1,Female,35,1,3,94,0,23,7107
1813,1,Male,55,1,1,74,0,20,5460
1814,1,Female,46,0,2,46,0,13,4173
1815,1,Male,43,1,2,40,0,13,4121
1816,1,Female,34,1,1,69,0,17,5015
1817,1,Female,27,1,2,88,0,21,6636
